Time,Event,CustomerID,Details
176.85521796616854,COMPLETE,600,Satisfaction=100.0
177.87248157514068,COMPLETE,599,Satisfaction=100.0
180.77045942004898,COMPLETE,601,Satisfaction=100.0
185.0907481016676,COOK_COMPLETE,605,Cook 3
185.30861220058756,COOK_COMPLETE,602,Cook 2
185.81846226275087,COOK_COMPLETE,604,Cook 0
186.17043402110522,COOK_COMPLETE,603,Cook 1
188.48270857330778,ARRIVAL,606,Entered restaurant
188.48270857330778,SEATED,606,Server 2
188.48270857330778,COOK_START,606,Cook 0
190.0907481016676,COMPLETE,605,Satisfaction=100.0
190.30861220058756,COMPLETE,602,Satisfaction=100.0
190.81846226275087,COMPLETE,604,Satisfaction=100.0
191.17043402110522,COMPLETE,603,Satisfaction=100.0
196.99406759825416,COOK_COMPLETE,606,Cook 0
199.35564060985098,ARRIVAL,607,Entered restaurant
199.35564060985098,SEATED,607,Server 3
199.35564060985098,COOK_START,607,Cook 0
201.96554066296102,ARRIVAL,608,Entered restaurant
201.96554066296102,SEATED,608,Server 4
201.96554066296102,COOK_START,608,Cook 1
201.99406759825416,COMPLETE,606,Satisfaction=100.0
205.41628643283096,ARRIVAL,609,Entered restaurant
205.41628643283096,SEATED,609,Server 3
205.41628643283096,COOK_START,609,Cook 2
209.21409628375497,ARRIVAL,610,Entered restaurant
209.21409628375497,SEATED,610,Server 4
209.21409628375497,COOK_START,610,Cook 3
211.44118188430664,ARRIVAL,611,Entered restaurant
211.44118188430664,SEATED,611,Server 3
212.64222576170974,ARRIVAL,612,Entered restaurant
212.64222576170974,SEATED,612,Server 4
213.99660096130006,COOK_START,611,Cook 0
213.99660096130006,COOK_COMPLETE,607,Cook 0
214.0205719678992,ARRIVAL,613,Entered restaurant
214.0205719678992,SEATED,613,Server 3
214.04445621171126,ARRIVAL,614,Entered restaurant
214.04445621171126,SEATED,614,Server 4
215.7141974162046,ARRIVAL,615,Entered restaurant
215.7141974162046,SEATED,615,Server 3
216.3655536804701,COOK_START,612,Cook 1
216.3655536804701,COOK_COMPLETE,608,Cook 1
217.19215838046202,ARRIVAL,616,Entered restaurant
217.19215838046202,SEATED,616,Server 4
218.1441500531783,COOK_START,613,Cook 2
218.1441500531783,COOK_COMPLETE,609,Cook 2
218.83224457564114,ARRIVAL,617,Entered restaurant
218.83224457564114,WAITING,617,No table/server available
218.99660096130006,COMPLETE,607,Satisfaction=100.0
218.99660096130006,SEATED,617,Server 4
219.34942853353556,COOK_START,614,Cook 3
219.34942853353556,COOK_COMPLETE,610,Cook 3
221.3655536804701,COMPLETE,608,Satisfaction=100.0
223.1441500531783,COMPLETE,609,Satisfaction=100.0
223.87786333158803,COOK_START,615,Cook 0
223.87786333158803,COOK_COMPLETE,611,Cook 0
224.34942853353556,COMPLETE,610,Satisfaction=100.0
226.6543710890316,COOK_START,616,Cook 1
226.6543710890316,COOK_COMPLETE,612,Cook 1
228.22701505449993,ARRIVAL,618,Entered restaurant
228.22701505449993,SEATED,618,Server 3
228.87786333158803,COMPLETE,611,Satisfaction=100.0
229.58485436841326,ARRIVAL,619,Entered restaurant
229.58485436841326,SEATED,619,Server 4
230.72142293333934,COOK_START,617,Cook 2
230.72142293333934,COOK_COMPLETE,613,Cook 2
231.12005335926884,ARRIVAL,620,Entered restaurant
231.12005335926884,SEATED,620,Server 3
231.21460411164364,COOK_START,618,Cook 3
231.21460411164364,COOK_COMPLETE,614,Cook 3
231.6543710890316,COMPLETE,612,Satisfaction=100.0
233.488623837393,COOK_START,619,Cook 0
233.488623837393,COOK_COMPLETE,615,Cook 0
234.20715259926183,ARRIVAL,621,Entered restaurant
234.20715259926183,SEATED,621,Server 4
235.72142293333934,COMPLETE,613,Satisfaction=100.0
236.21460411164364,COMPLETE,614,Satisfaction=100.0
236.75758937412513,ARRIVAL,622,Entered restaurant
236.75758937412513,SEATED,622,Server 3
238.488623837393,COMPLETE,615,Satisfaction=100.0
238.57986134313435,ARRIVAL,623,Entered restaurant
238.57986134313435,SEATED,623,Server 4
239.75981788209435,COOK_START,620,Cook 2
239.75981788209435,COOK_COMPLETE,617,Cook 2
240.6550295865032,COOK_START,621,Cook 3
240.6550295865032,COOK_COMPLETE,618,Cook 3
241.22489034602313,ARRIVAL,624,Entered restaurant
241.22489034602313,SEATED,624,Server 3
241.67600159049064,COOK_START,622,Cook 1
241.67600159049064,COOK_COMPLETE,616,Cook 1
244.75981788209435,COMPLETE,617,Satisfaction=100.0
245.00694863611378,COOK_START,623,Cook 0
245.00694863611378,COOK_COMPLETE,619,Cook 0
245.18691589703528,ARRIVAL,625,Entered restaurant
245.18691589703528,SEATED,625,Server 4
245.6550295865032,COMPLETE,618,Satisfaction=100.0
246.67600159049064,COMPLETE,616,Satisfaction=100.0
246.9085238105767,ARRIVAL,626,Entered restaurant
246.9085238105767,SEATED,626,Server 3
250.00694863611378,COMPLETE,619,Satisfaction=100.0
251.4207015263357,COOK_START,624,Cook 1
251.4207015263357,COOK_COMPLETE,622,Cook 1
